CVE_ID,G:A:V,downstream_GA
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-wb-integration-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.jeasy:easy-batch-xstream
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-api
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.kogito:drools-compiler
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.server:kie-server-api
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.soup:kie-soup-commons
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.magicwerk.brownies:brownies-xstream
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.neo4j.build.plugins:licensing-maven-plugin
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.nhind:direct-policy
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.optaplanner:optaplanner-examples
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.patterntesting:patterntesting-rt
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.powertac:common
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-all
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-core
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework:spring-oxm
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework.batch:spring-batch-core
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.thlws:payment-wechat
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-m2repo-editor-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-project-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-services-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-structure-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-widgets-service-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-wires-bpmn-backend
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:jqplot4java
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:wicketstuff-dashboard-core
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-common
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-social-api
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,org.y-op:orm
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,ro.pippo:pippo-xstream
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,store.jesframework:jes-core
CVE-2021-39154,com.thoughtworks.xstream:xstream:1.4.11.1,tech.mhuang:interchan-wechat-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ai.active:webhook-sdk
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,at.favre.lib:id-mask
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,at.grahsl.kafka.connect:kafka-connect-mongodb
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,at.porscheinformatik.zanata:zanata-spring
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.cloudway:gramba-easy-reflection
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.cloudway:gramba-native-image
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.dnsbelgium:rdap-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.dnsbelgium:rdap-server
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.wegenenverkeer:rxhttpclient-java
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.wegenenverkeer:rxhttpclient-scala_2.12
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,be.yildiz-games:module-messaging-activemq
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,black.door:hate
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-NoSql-Persistence-Serialization
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-NoSql-Spring-Web
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Payment-Api
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Persistence-Serialization
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Security-Store-SQL
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.anteros:Anteros-Spring-Web
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.esign:google-geocode
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.ingenieux:beanstalker-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:message-bundler
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:rest-consumer-base
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,br.com.neppo.jlibs:utilities
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.derekcormier.recipe:recipe-generator
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.derekcormier.recipe:recipe-java-runtime
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:hydra-client-resttemplate
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:ocm
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.pjer:parseclient
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ca.vanzyl:docker-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-json-doclet
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,capital.scalable:spring-auto-restdocs-json-doclet-jdk9
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cc.mashroom:mashroom-util
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-azure
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-hdfs-rbf
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-kms
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-mapreduce-client-app
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-mapreduce-client-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-maven-plugins
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-openstack
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-rumen
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-sls
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-registry
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-server-timeline-pluginstorage
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.cern.hadoop:hadoop-yarn-server-timelineservice
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.13
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.14
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.15
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.16
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.17
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.18
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.19
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.20
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.21
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.22
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.23
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.24
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.25
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.26
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.27
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.epfl.lamp:dotty-language-server_0.28
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,ch.squaredesk.nova:metrics-serialization
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,chat.tamtam:tamtam-bot-api
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,city.smartb.ssm:ssm-sdk-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,city.smartb.ssm:ssm-sdk-client-spring
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cloud.rio:amazonas
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.ciphermagic:spring-tools
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.com.jeeweb:jeeweb-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.com.jeeweb:wanmo-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.dev8:ktext
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.dev8:ktmyoql
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.easyutil:easyproject-service
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.easyutil:easyproject-web
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.eppdev.jee:eppdev-jee-basic
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.geminis:geminis-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.home1:logback-test-config
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.home1.log-config:logback-test-config
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rest
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rpc-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.imaq:autumn-rpc-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.rongcloud.im:server-sdk-java
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-code-component
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-event
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-mock
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-plugin-event-longpolling
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.springcloud.gray:spring-cloud-gray-utils
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.vertxup:vertx-co
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocCore
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpring
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpringSwagger3
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.willingxyz.restdoc:RestDocSpringSwagger3Examples
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.wizzer.app:wk-nb-web-api
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,cn.yioks.gitlab.core:springboot-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,co.mercenary-creators:mercenary-creators-core-kotlin
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,co.navdeep:kafkaer
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.4dconcept.springframework.data:spring-data-marklogic
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-java-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-java-stream-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:api-model-transport
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.abiquo:commons-plugin-model
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.acgist:snail
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.acyumi:acyumi-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.documentcloud:dc-services-sdk
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-config-util
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-fuzzer-lib
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-model-util
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.ride:ride-performance-lib
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adobe.target:target-java-sdk
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.adsoul:redjob
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aegisql.conveyor-persistence-jdbc:conveyor-persistence-jdbc
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aegisql.persistence:conveyor-persistence-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aggrepoint.framework:aputils
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.agsft:agsftAutomationReport
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.akeshmiri:cats.common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.algolia:algoliasearch-common
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.algolia:algoliasearch-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alibaba.cloud:spring-cloud-alibaba-sentinel-datasource
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alibaba.nacos:nacos-client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.alipay.sofa:jraft-rheakv-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aliyun:aliyun-java-sdk-batchcompute
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.aliyun.dts:client
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazon.alexa:ask-sdk-model
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazon.alexa:ask-sdk-runtime
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-jersey
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.amazonaws.serverless:aws-serverless-java-container-struts2
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.anbai:ab-elasticsearch
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.annimon:tgbots-module
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.appoptics.metrics:appoptics-api-java
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.araguacaima:commons-utils
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arakelian:jackson-utils
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arakelian:key-value-store
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arangodb:jackson-dataformat-velocypack
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.logback:logback-steno
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.metrics:metrics-aggregator-daemon
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.metrics:metrics-cluster-aggregator
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.arpnetworking.test:performance-test
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.astralanguage:astra-cartago
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.astralanguage:astra-interpreter
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.att.research.xacml:xacml
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:auth0
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:auth0-spring-security-api
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:java-jwt
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.auth0:jwks-rsa
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.autodesk:forge-java-sdk
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.avojak.mojo:aws-p2-maven-plugin
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bandwidth.sdk:bandwidth-java-sdk
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.basistech:adm-json
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.basistech:common-api-jackson
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bazaarvoice.ostrich:ostrich-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-http
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-mvc
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-util
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups:bboss-websocket
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.pdp:bboss-pdp-auth
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.plugins:bboss-elasticsearch-rest
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-security
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-security-web
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bbossgroups.security:bboss-ticket
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.the-messenger:json
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.the-messenger:transport-json-jackson
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-data-transfer
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-error-dtos
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bellotapps.webapps:webapps-commons-web-dtos
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bettercloud:bigtable-orm-core
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bitoex:bitopro-api-java
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.blazebit:blaze-persistence-integration-jaxrs
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.blazebit:blaze-persistence-integration-jaxrs-jackson
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind:2.9.8,com.bluecirclesoft.open:json-interface-generator-core
